SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
504,SAHASTRLING SAROVAR ? PATAN,CPCB,24,Gujarat,455,Patan,PATAN,-,-,-,-,-,-,-,-,23.86250500,72.09838700,01-07-2021 08:30,2160,"","","","",""
505,SARIGAM VILLAGE (D/S OF INDUSTRIALAREA) VAPI,CPCB,24,Gujarat,462,Valsad,UMBERGAON,-,-,-,-,-,-,-,-,20.28450700,72.85484300,03-04-2021 08:30,958,Clear,"","","",""
506,SARIGAM VILLAGE (D/S OF INDUSTRIALAREA) VAPI,CPCB,24,Gujarat,462,Valsad,UMBERGAON,-,-,-,-,-,-,-,-,20.28450700,72.85484300,04-10-2021 08:30,1025,Clear,"","","",""
507,SHEDHI AT KHEDA,CPCB,24,Gujarat,450,Kheda,MATAR,-,-,-,-,-,-,-,-,22.73932100,72.67905900,04-01-2021 08:30,"","","","","",""
508,SHEDHI AT KHEDA,CPCB,24,Gujarat,450,Kheda,MATAR,-,-,-,-,-,-,-,-,22.73932100,72.67905900,01-02-2021 08:30,"","","","","",""
509,SHEDHI AT KHEDA,CPCB,24,Gujarat,450,Kheda,MATAR,-,-,-,-,-,-,-,-,22.73932100,72.67905900,02-03-2021 08:30,"","","","","",""
510,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,04-01-2021 08:30,941,"","","","",""
511,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,02-02-2021 08:30,993,"","","","",""
512,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,02-03-2021 08:30,896,"","","","",""
513,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,01-04-2021 08:30,800,"","","","",""
514,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,04-05-2021 08:30,1136,"","","","",""
515,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,02-06-2021 08:30,999,"","","","",""
516,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,02-07-2021 08:30,1082,"","","","",""
517,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,03-08-2021 08:30,921,"","","","",""
518,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,02-09-2021 08:30,1056,"","","","",""
519,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,04-10-2021 08:30,882,"","","","",""
520,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,01-11-2021 08:30,815,"","","","",""
521,SURSAGAR LAKE AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30039200,73.20507800,04-12-2021 08:30,823,"","","","",""
522,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,05-01-2021 08:30,"","","","","",""
523,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,02-02-2021 08:30,"","","","","",""
524,TAPI AT KATHORE (NH-8 BRIDGE),CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28407500,72.95223600,03-03-2021 08:30,"","","","","",""
525,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,02-01-2021 08:30,"","","","","",""
526,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,03-02-2021 08:30,"","","","","",""
527,TAPI AT MANDAVI,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24790800,73.30103300,01-03-2021 08:30,"","","","","",""
528,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,05-01-2021 08:30,"","","","","",""
529,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,02-02-2021 08:30,"","","","","",""
530,TAPI AT RANDER BRIDGE SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.19454500,72.81155200,02-03-2021 08:30,"","","","","",""
531,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,05-01-2021 08:30,"","","","","",""
532,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,02-02-2021 08:30,"","","","","",""
533,TAPI AT SURAT U/S KATHORE,CPCB,24,Gujarat,459,Surat,KAMREJ,-,-,-,-,-,-,-,-,21.28550000,72.93548300,02-03-2021 08:30,"","","","","",""
534,TAPI AT UKAI SHERULA BRIDGE,CPCB,24,Gujarat,459,Surat,SONGADH,-,-,-,-,-,-,-,-,21.25984400,73.56578300,02-01-2021 08:30,"","","","","",""
535,TAPI AT UKAI SHERULA BRIDGE,CPCB,24,Gujarat,459,Surat,SONGADH,-,-,-,-,-,-,-,-,21.25984400,73.56578300,03-02-2021 08:30,"","","","","",""
536,TAPI AT UKAI SHERULA BRIDGE,CPCB,24,Gujarat,459,Surat,SONGADH,-,-,-,-,-,-,-,-,21.25984400,73.56578300,03-03-2021 08:30,"","","","","",""
537,TAPI CANAL AT VILLAGE UMARWADA NEAR GIDC ESTATE OF PANOLI.,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.58941900,72.97533300,01-01-2021 08:30,"","","","","",""
538,TAPI CANAL AT VILLAGE UMARWADA NEAR GIDC ESTATE OF PANOLI.,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.58941900,72.97533300,01-02-2021 08:30,317,"","","","",""
539,TAPI CANAL AT VILLAGE UMARWADA NEAR GIDC ESTATE OF PANOLI.,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.58941900,72.97533300,01-03-2021 08:30,459,"","","","",""
540,TAPI CANAL AT VILLAGE UMARWADA NEAR GIDC ESTATE OF PANOLI.,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.58941900,72.97533300,01-04-2021 08:30,450,"","","","",""
541,TAPI CANAL AT VILLAGE UMARWADA NEAR GIDC ESTATE OF PANOLI.,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.58941900,72.97533300,05-05-2021 08:30,457,"","","","",""
542,TAPI CANAL AT VILLAGE UMARWADA NEAR GIDC ESTATE OF PANOLI.,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.58941900,72.97533300,01-06-2021 08:30,451,"","","","",""
543,TAPI CANAL AT VILLAGE UMARWADA NEAR GIDC ESTATE OF PANOLI.,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.58941900,72.97533300,01-07-2021 08:30,409,"","","","",""
544,TAPI CANAL AT VILLAGE UMARWADA NEAR GIDC ESTATE OF PANOLI.,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.58941900,72.97533300,02-08-2021 08:30,460,"","","","",""
545,TAPI CANAL AT VILLAGE UMARWADA NEAR GIDC ESTATE OF PANOLI.,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.58941900,72.97533300,01-09-2021 08:30,808,"","","","",""
546,TAPI CANAL AT VILLAGE UMARWADA NEAR GIDC ESTATE OF PANOLI.,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.58941900,72.97533300,01-10-2021 08:30,414,"","","","",""
547,TAPI CANAL AT VILLAGE UMARWADA NEAR GIDC ESTATE OF PANOLI.,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.58941900,72.97533300,02-11-2021 08:30,459,"","","","",""
548,TAPI CANAL AT VILLAGE UMARWADA NEAR GIDC ESTATE OF PANOLI.,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.58941900,72.97533300,01-12-2021 08:30,386,"","","","",""
549,TAPI RIVER AT ONGC BRIDGE AT SURAT DIST. SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.14891900,72.74368400,03-01-2021 08:30,"","","","","",""
550,TAPI RIVER AT ONGC BRIDGE AT SURAT DIST. SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.14891900,72.74368400,04-02-2021 08:30,"","","","","",""
551,TAPI RIVER AT ONGC BRIDGE AT SURAT DIST. SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.14891900,72.74368400,03-03-2021 08:30,"","","","","",""
552,TAPI RIVER NEAR BARDOLI (KAPP BRIDGE) BARDOLI,CPCB,24,Gujarat,459,Surat,BARDOLI,-,-,-,-,-,-,-,-,21.22161800,73.17000700,02-01-2021 08:30,"","","","","",""
553,TAPI RIVER NEAR BARDOLI (KAPP BRIDGE) BARDOLI,CPCB,24,Gujarat,459,Surat,BARDOLI,-,-,-,-,-,-,-,-,21.22161800,73.17000700,03-02-2021 08:30,"","","","","",""
554,TAPI RIVER NEAR BARDOLI (KAPP BRIDGE) BARDOLI,CPCB,24,Gujarat,459,Surat,BARDOLI,-,-,-,-,-,-,-,-,21.22161800,73.17000700,01-03-2021 08:30,"","","","","",""
555,THOL TANK (KALOL) (DIST. MEHASANA),CPCB,24,Gujarat,451,Mahesana,KADI,-,-,-,-,-,-,-,-,23.13990800,72.39315800,01-01-2021 08:30,440,"","","","",""
556,THOL TANK (KALOL) (DIST. MEHASANA),CPCB,24,Gujarat,451,Mahesana,KADI,-,-,-,-,-,-,-,-,23.13990800,72.39315800,01-02-2021 08:30,458,"","","","",""
557,THOL TANK (KALOL) (DIST. MEHASANA),CPCB,24,Gujarat,451,Mahesana,KADI,-,-,-,-,-,-,-,-,23.13990800,72.39315800,02-03-2021 08:30,574,"","","","",""
558,THOL TANK (KALOL) (DIST. MEHASANA),CPCB,24,Gujarat,451,Mahesana,KADI,-,-,-,-,-,-,-,-,23.13990800,72.39315800,01-04-2021 08:30,770,"","","","",""
559,THOL TANK (KALOL) (DIST. MEHASANA),CPCB,24,Gujarat,451,Mahesana,KADI,-,-,-,-,-,-,-,-,23.13990800,72.39315800,03-05-2021 08:30,789,"","","","",""
560,THOL TANK (KALOL) (DIST. MEHASANA),CPCB,24,Gujarat,451,Mahesana,KADI,-,-,-,-,-,-,-,-,23.13990800,72.39315800,01-06-2021 08:30,864,"","","","",""
561,THOL TANK (KALOL) (DIST. MEHASANA),CPCB,24,Gujarat,451,Mahesana,KADI,-,-,-,-,-,-,-,-,23.13990800,72.39315800,01-07-2021 08:30,1360,"","","","",""
562,THOL TANK (KALOL) (DIST. MEHASANA),CPCB,24,Gujarat,451,Mahesana,KADI,-,-,-,-,-,-,-,-,23.13990800,72.39315800,03-08-2021 08:30,1232,"","","","",""
563,THOL TANK (KALOL) (DIST. MEHASANA),CPCB,24,Gujarat,451,Mahesana,KADI,-,-,-,-,-,-,-,-,23.13990800,72.39315800,01-09-2021 08:30,1185,"","","","",""
564,THOL TANK (KALOL) (DIST. MEHASANA),CPCB,24,Gujarat,451,Mahesana,KADI,-,-,-,-,-,-,-,-,23.13990800,72.39315800,01-10-2021 08:30,893,"","","","",""
565,THOL TANK (KALOL) (DIST. MEHASANA),CPCB,24,Gujarat,451,Mahesana,KADI,-,-,-,-,-,-,-,-,23.13990800,72.39315800,01-11-2021 08:30,1001,"","","","",""
566,THOL TANK (KALOL) (DIST. MEHASANA),CPCB,24,Gujarat,451,Mahesana,KADI,-,-,-,-,-,-,-,-,23.13990800,72.39315800,01-12-2021 08:30,1272,"","","","",""
567,TRIVENI SANGAM NR. SOMNATH TEMPLE VERAVAL DIST. JUNAGADH.,CPCB,24,Gujarat,448,Junagadh,SUTRAPADA,-,-,-,-,-,-,-,-,20.88232400,70.41406600,01-01-2021 08:30,"","","","","",""
568,TRIVENI SANGAM NR. SOMNATH TEMPLE VERAVAL DIST. JUNAGADH.,CPCB,24,Gujarat,448,Junagadh,SUTRAPADA,-,-,-,-,-,-,-,-,20.88232400,70.41406600,03-02-2021 08:30,"","","","","",""
569,TRIVENI SANGAM NR. SOMNATH TEMPLE VERAVAL DIST. JUNAGADH.,CPCB,24,Gujarat,448,Junagadh,SUTRAPADA,-,-,-,-,-,-,-,-,20.88232400,70.41406600,03-03-2021 08:30,"","","","","",""
570,VADODARA (INDUSTRIAL-NANDESARI),CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30715800,73.18121900,02-04-2021 08:30,5248,Clear,"",18,"",""
571,VADODARA (INDUSTRIAL-NANDESARI),CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30715800,73.18121900,01-10-2021 08:30,5050,Other,"",15,"",""
572,VANDKHADI AT VILLAGE UMARWADA TA ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.62825500,73.01671500,01-01-2021 08:30,"",Other,None,"","",""
573,VANDKHADI AT VILLAGE UMARWADA TA ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.62825500,73.01671500,01-02-2021 08:30,"",Clear,None,"","",""
574,VANDKHADI AT VILLAGE UMARWADA TA ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.62825500,73.01671500,01-03-2021 08:30,"",Clear,None,"","",""
575,VANDKHADI AT VILLAGE UMARWADA TA ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.62825500,73.01671500,01-04-2021 08:30,"",Light Green,None,"","",""
576,VANDKHADI AT VILLAGE UMARWADA TA ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.62825500,73.01671500,05-05-2021 08:30,"",Clear,None,"","",""
577,VANDKHADI AT VILLAGE UMARWADA TA ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.62825500,73.01671500,01-06-2021 08:30,"",Other,None,"","",""
578,VANDKHADI AT VILLAGE UMARWADA TA ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.62825500,73.01671500,01-07-2021 08:30,"",Other,None,"","",""
579,VANDKHADI AT VILLAGE UMARWADA TA ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.62825500,73.01671500,02-08-2021 08:30,"",Other,None,"","",""
580,VANDKHADI AT VILLAGE UMARWADA TA ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.62825500,73.01671500,01-09-2021 08:30,"",Other,None,"","",""
581,VANDKHADI AT VILLAGE UMARWADA TA ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.62825500,73.01671500,01-10-2021 08:30,"",Other,None,"","",""
582,VANDKHADI AT VILLAGE UMARWADA TA ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.62825500,73.01671500,02-11-2021 08:30,"",Light Brown,None,"","",""
583,VANDKHADI AT VILLAGE UMARWADA TA ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.62825500,73.01671500,10-12-2021 08:30,"",Other,None,"","",""
584,VAPI INDUSTRIAL AREA IN D/S VAPI,CPCB,24,Gujarat,462,Valsad,PARDI,-,-,-,-,-,-,-,-,20.36513600,72.92202500,01-04-2021 08:30,882,Clear,"","","",""
585,VAPI INDUSTRIAL AREA IN D/S VAPI,CPCB,24,Gujarat,462,Valsad,PARDI,-,-,-,-,-,-,-,-,20.36513600,72.92202500,04-10-2021 08:30,622,Clear,"","","",""
586,VAPI WEIR VAPI DAMAN,CPCB,24,Gujarat,462,Valsad,PARDI,-,-,-,-,-,-,-,-,20.34170900,72.91095300,29-01-2021 08:30,"","","","","",""
587,VAPI WEIR VAPI DAMAN,CPCB,24,Gujarat,462,Valsad,PARDI,-,-,-,-,-,-,-,-,20.34170900,72.91095300,23-02-2021 08:30,"","","","","",""
588,VAPI WEIR VAPI DAMAN,CPCB,24,Gujarat,462,Valsad,PARDI,-,-,-,-,-,-,-,-,20.34170900,72.91095300,25-03-2021 08:30,"","","","","",""
589,VHERAIMATA TALAV AT ANAND,CPCB,24,Gujarat,440,Anand,ANAND,-,-,-,-,-,-,-,-,22.55454200,72.95476400,02-06-2021 08:30,779,"","","","",""
590,VHERAIMATA TALAV AT ANAND,CPCB,24,Gujarat,440,Anand,ANAND,-,-,-,-,-,-,-,-,22.55454200,72.95476400,02-07-2021 08:30,434,"","","","",""
591,VHERAIMATA TALAV AT ANAND,CPCB,24,Gujarat,440,Anand,ANAND,-,-,-,-,-,-,-,-,22.55454200,72.95476400,04-08-2021 08:30,750,"","","","",""
592,VHERAIMATA TALAV AT ANAND,CPCB,24,Gujarat,440,Anand,ANAND,-,-,-,-,-,-,-,-,22.55454200,72.95476400,03-09-2021 08:30,430,"","","","",""
593,VHERAIMATA TALAV AT ANAND,CPCB,24,Gujarat,440,Anand,ANAND,-,-,-,-,-,-,-,-,22.55454200,72.95476400,04-10-2021 08:30,441,"","","","",""
594,VHERAIMATA TALAV AT ANAND,CPCB,24,Gujarat,440,Anand,ANAND,-,-,-,-,-,-,-,-,22.55454200,72.95476400,01-11-2021 08:30,667,"","","","",""
595,VIJAPUR (RANASAN) BOREWELL,CPCB,24,Gujarat,451,Mahesana,VIJAPUR,-,-,-,-,-,-,-,-,23.56714000,72.75064800,01-04-2021 08:30,1765,Clear,"","","",""
596,VIJAPUR (RANASAN) BOREWELL,CPCB,24,Gujarat,451,Mahesana,VIJAPUR,-,-,-,-,-,-,-,-,23.56714000,72.75064800,01-10-2021 08:30,1775,Clear,"","","",""
597,VISHWAMITRI DOWNSTREAM OF AT KHALIPUR VILLAGE BEFORE MEETING JAMBUVA RIVER,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.20934200,73.16040600,05-01-2021 08:30,"","","","","",""
598,VISHWAMITRI DOWNSTREAM OF AT KHALIPUR VILLAGE BEFORE MEETING JAMBUVA RIVER,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.20934200,73.16040600,04-02-2021 08:30,"","","","","",""
599,VISHWAMITRI DOWNSTREAM OF AT KHALIPUR VILLAGE BEFORE MEETING JAMBUVA RIVER,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.20934200,73.16040600,04-03-2021 08:30,"","","","","",""
600,VISHWAMITRI UPSTREAM AT ASOD BRIDGE AT N.H. 8  NEAR GLDEN CHOKDI ASOD VEMALI ROAD,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.25522700,73.16575400,05-01-2021 08:30,"","","","","",""
601,VISHWAMITRI UPSTREAM AT ASOD BRIDGE AT N.H. 8  NEAR GLDEN CHOKDI ASOD VEMALI ROAD,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.25522700,73.16575400,04-02-2021 08:30,"","","","","",""
602,VISHWAMITRI UPSTREAM AT ASOD BRIDGE AT N.H. 8  NEAR GLDEN CHOKDI ASOD VEMALI ROAD,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.25522700,73.16575400,04-03-2021 08:30,"","","","","",""
603,VISNAGAR BOREWELL,CPCB,24,Gujarat,451,Mahesana,VISNAGAR,-,-,-,-,-,-,-,-,23.70000000,72.55000000,01-04-2021 08:30,1245,Clear,"","","",""
604,VISNAGAR BOREWELL,CPCB,24,Gujarat,451,Mahesana,VISNAGAR,-,-,-,-,-,-,-,-,23.70000000,72.55000000,01-10-2021 08:30,1801,Clear,"","","",""
605,WELL AT AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.02278400,72.57117800,04-04-2021 08:30,2704,Clear,"","","",""
606,WELL AT ANKLESHWAR INDUSTRIAL AREA (BORE WELL OF M/S INDUSTRIAL CARBON AT ANKLESHWAR- RAJPIPLA ROAD,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.62662500,73.01438600,01-04-2021 08:30,5864,Clear,"","","",""
607,WELL AT ANKLESHWAR INDUSTRIAL AREA (BORE WELL OF M/S INDUSTRIAL CARBON AT ANKLESHWAR- RAJPIPLA ROAD,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.62662500,73.01438600,08-10-2021 08:30,7630,Clear,"","","",""
608,WELL AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30715800,73.18121900,01-04-2021 08:30,1298,Clear,"","","",""
609,WELL AT BARODA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.30715800,73.18121900,04-10-2021 08:30,1442,Clear,"",1.3,"",""
610,WELL AT OLPAD.,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.34013600,72.75539200,01-04-2021 08:30,14110,Clear,"",4,"",""
611,WELL AT OLPAD.,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.34013600,72.75539200,01-10-2021 08:30,13790,Clear,"","","",""
612,WELL AT VILLAGE DADRA,CPCB,24,Gujarat,462,Valsad,VALSAD,-,-,-,-,-,-,-,-,20.31666900,72.96667200,28-09-2021 08:30,2897,Clear,"","","",""
613,WELL AT VILLAGE DUNETHA DAMAN,CPCB,24,Gujarat,441,DAMAN,DAMAN,-,-,-,-,-,-,-,-,20.42677500,72.84709700,28-09-2021 08:30,809,Clear,"","","",""
614,WELL AT VILLAGE KACHIGAM DAMAN,CPCB,24,Gujarat,441,DAMAN,DAMAN,-,-,-,-,-,-,-,-,20.38420300,72.88342300,28-09-2021 08:30,457,Clear,"","","",""
615,WELL AT VILLAGE PIPERIA DADRA,CPCB,24,Gujarat,462,Valsad,VALSAD,-,-,-,-,-,-,-,-,20.31061900,72.96096700,28-09-2021 08:30,2832,Clear,"",1.5,"",""
616,WELL OF BARDOLI AT REST HOUSE.,CPCB,24,Gujarat,459,Surat,BARDOLI,-,-,-,-,-,-,-,-,21.12000100,73.12000100,01-04-2021 08:30,2039,Clear,"","","",""
617,WELL OF BARDOLI AT REST HOUSE.,CPCB,24,Gujarat,459,Surat,BARDOLI,-,-,-,-,-,-,-,-,21.12000100,73.12000100,04-10-2021 08:30,1294,Clear,"","","",""
618,WELL OF IDAR NAGAR PALIKA SAKARIA IDAR,CPCB,24,Gujarat,458,Sabarkantha,BAYAD,-,-,-,-,-,-,-,-,23.82502500,73.00085300,01-04-2021 08:30,382,Clear,"","","",""
619,WELL OF IDAR NAGAR PALIKA SAKARIA IDAR,CPCB,24,Gujarat,458,Sabarkantha,BAYAD,-,-,-,-,-,-,-,-,23.82502500,73.00085300,04-10-2021 08:30,1515,Clear,"","","",""
620,WELL OF MODASA NAGAR PALIKA VARIGRUH MODASA,CPCB,24,Gujarat,458,Sabarkantha,BAYAD,-,-,-,-,-,-,-,-,23.46269400,73.30073100,03-04-2021 08:30,1323,Clear,"","","",""
621,WELL OF MODASA NAGAR PALIKA VARIGRUH MODASA,CPCB,24,Gujarat,458,Sabarkantha,BAYAD,-,-,-,-,-,-,-,-,23.46269400,73.30073100,05-10-2021 08:30,1003,Clear,"","","",""
